 	Label	Area	Mean	StdDev	Mode	Min	Max	Circ.	Median	Ch	AR	Round	Solidity	Mean_boundary	StdDev_boundary	Mean_distance
1	MD28_GAL_Sam48-ECS_2021.03.24_s2:0001-0502:1	2169.964	278.296	274.395	160	126	1427	0.249	160	1	5.247	0.191	0.544	272.828	288.023	3.265
2	MD28_GAL_Sam48-ECS_2021.03.24_s2:0002-0521:1	11241.902	173.619	85.835	150	144	1146	0.812	158	1	1.275	0.784	0.949	297.502	254.329	23.830
3	MD28_GAL_Sam48-ECS_2021.03.24_s2:0003-0523:1	7706.415	178.481	97.476	155	148	1162	0.780	159	1	1.470	0.680	0.946	369.210	340.879	18.309
4	MD28_GAL_Sam48-ECS_2021.03.24_s2:0004-0556:1	21807.804	190.166	144.012	168	128	1995	0.139	166	1	3.265	0.306	0.420	224.517	230.968	10.637
5	MD28_GAL_Sam48-ECS_2021.03.24_s2:0005-0525:1	8483.817	158.193	81.605	142	131	1535	0.745	146	1	1.202	0.832	0.913	278.327	258.841	19.163
6	MD28_GAL_Sam48-ECS_2021.03.24_s2:0006-0537:1	3413.807	164.703	8.425	166	134	190	0.822	166	1	1.485	0.674	0.912	216.367	192.142	23.570
7	MD28_GAL_Sam48-ECS_2021.03.24_s2:0007-0533:1	5462.091	226.944	162.643	163	129	1267	0.153	170	1	7.095	0.141	0.542	249.723	239.790	4.837
8	MD28_GAL_Sam48-ECS_2021.03.24_s2:0008-0548:1	9092.218	174.366	95.699	152	145	1464	0.740	158	1	1.093	0.915	0.920	389.906	383.913	22.117
9	MD28_GAL_Sam48-ECS_2021.03.24_s2:0009-0547:1	7003.374	167.023	33.471	160	142	956	0.769	163	1	1.161	0.861	0.907	246.817	240.681	25.338
10	MD28_GAL_Sam48-ECS_2021.03.24_s2:0010-0555:1	9829.060	157.706	35.081	150	139	779	0.771	152	1	1.039	0.963	0.928	341.030	358.749	36.499
11	MD28_GAL_Sam48-ECS_2021.03.24_s2:0011-0559:1	8226.936	183.516	95.523	163	153	1369	0.757	166	1	1.458	0.686	0.916	372.356	394.337	45.168
12	MD28_GAL_Sam48-ECS_2021.03.24_s2:0012-0558:1	4637.369	175.232	86.355	162	140	987	0.808	160	1	1.149	0.871	0.895	286.148	255.747	56.370
13	MD28_GAL_Sam48-ECS_2021.03.24_s2:0013-0561:1	10674.061	174.137	103.059	158	135	1819	0.814	160	1	1.516	0.660	0.954	346.384	372.853	29.222
14	MD28_GAL_Sam48-ECS_2021.03.24_s2:0014-0561:1	5800.092	175.834	71.921	160	151	1163	0.823	165	1	1.183	0.845	0.937	418.102	414.477	18.179
15	MD28_GAL_Sam48-ECS_2021.03.24_s2:0015-0557:1	5441.811	198.630	117.698	169	126	1732	0.690	179	1	1.380	0.725	0.885	328.773	357.241	18.089
16	MD28_GAL_Sam48-ECS_2021.03.24_s2:0016-0557:1	3880.248	194.481	140.284	169	123	1756	0.851	172	1	1.168	0.856	0.956	216.701	180.807	24.744
17	MD28_GAL_Sam48-ECS_2021.03.24_s2:0017-0562:1	4366.969	172.461	16.595	166	132	382	0.797	171	1	1.577	0.634	0.926	325.880	355.208	45.684
18	MD28_GAL_Sam48-ECS_2021.03.24_s2:0018-0570:1	4745.529	202.563	103.493	177	140	1251	0.784	182	1	1.247	0.802	0.916	398.075	420.732	36.318
19	MD28_GAL_Sam48-ECS_2021.03.24_s2:0019-0584:1	8788.018	155.362	30.920	147	141	766	0.845	151	1	1.040	0.962	0.939	314.902	285.342	76.609
20	MD28_GAL_Sam48-ECS_2021.03.24_s2:0020-0588:1	10004.820	202.592	190.522	166	154	2568	0.834	168	1	1.254	0.797	0.951	328.211	379.280	77.459
21	MD28_GAL_Sam48-ECS_2021.03.24_s2:0021-0581:1	7070.974	180.314	79.632	165	129	1443	0.688	168	1	1.909	0.524	0.935	339.280	352.591	55.030
22	MD28_GAL_Sam48-ECS_2021.03.24_s2:0022-0589:1	5860.932	171.481	68.759	158	148	1295	0.756	162	1	1.348	0.742	0.929	388.496	415.917	61.952
23	MD28_GAL_Sam48-ECS_2021.03.24_s2:0023-0581:1	4387.249	195.860	77.282	181	169	1078	0.750	183	1	1.575	0.635	0.933	440.915	428.074	35.450
24	MD28_GAL_Sam48-ECS_2021.03.24_s2:0024-0596:1	10275.221	165.653	49.332	155	147	977	0.771	159	1	1.263	0.792	0.937	372.686	405.339	75.245
25	MD28_GAL_Sam48-ECS_2021.03.24_s2:0025-0592:1	8531.137	188.101	143.097	166	140	2214	0.849	167	1	1.305	0.766	0.955	493.926	540.384	21.282
26	MD28_GAL_Sam48-ECS_2021.03.24_s2:0026-0591:1	10106.220	181.898	135.076	159	138	2735	0.619	163	1	2.384	0.419	0.915	359.263	397.415	55.912
27	MD28_GAL_Sam48-ECS_2021.03.24_s2:0027-0593:1	5671.651	189.968	49.463	175	167	1095	0.834	182	1	1.034	0.967	0.930	411.688	415.667	67.442
28	MD28_GAL_Sam48-ECS_2021.03.24_s2:0028-0634:1	28371.777	195.228	143.678	163	129	1991	0.124	166	1	2.666	0.375	0.366	285.992	278.589	12.859
29	MD28_GAL_Sam48-ECS_2021.03.24_s2:0029-0593:1	5725.731	186.887	56.568	173	164	1019	0.823	177	1	1.349	0.742	0.967	474.447	474.409	47.540
30	MD28_GAL_Sam48-ECS_2021.03.24_s2:0030-0601:1	2812.166	187.541	21.202	179	169	396	0.835	183	1	1.469	0.681	0.955	412.735	440.620	16.087
31	MD28_GAL_Sam48-ECS_2021.03.24_s2:0031-0609:1	5867.692	204.974	141.190	181	169	2673	0.735	186	1	1.541	0.649	0.920	486.577	578.680	71.381
32	MD28_GAL_Sam48-ECS_2021.03.24_s2:0032-0613:1	12445.185	194.680	61.843	180	161	1183	0.707	183	1	1.442	0.693	0.889	459.998	486.358	89.084
33	MD28_GAL_Sam48-ECS_2021.03.24_s2:0033-0610:1	6307.093	190.734	110.873	163	135	1207	0.677	168	1	2.168	0.461	0.934	434.295	443.778	77.085
34	MD28_GAL_Sam48-ECS_2021.03.24_s2:0034-0614:1	6665.373	177.771	42.566	168	155	957	0.748	171	1	1.509	0.663	0.947	465.781	525.078	47.875
35	MD28_GAL_Sam48-ECS_2021.03.24_s2:0035-0615:1	4191.208	177.808	38.638	166	159	809	0.856	171	1	1.228	0.814	0.939	361.549	310.900	23.776
36	MD28_GAL_Sam48-ECS_2021.03.24_s2:0036-0621:1	9011.098	175.089	96.311	162	150	1712	0.815	164	1	1.333	0.750	0.955	379.239	426.721	92.248
37	MD28_GAL_Sam48-ECS_2021.03.24_s2:0037-0624:1	6888.454	181.060	105.564	160	149	1805	0.786	164	1	1.589	0.629	0.969	454.125	427.011	114.040
