 	Label	Area	Mean	StdDev	Mode	Min	Max	Circ.	Median	Ch	AR	Round	Solidity	Mean_boundary	StdDev_boundary	Mean_distance
1	MD20_GAL_Sam26-ECS_2021.03.24_s2:0001-0751:1	2129.404	206.895	183.346	160	142	1773	0.148	161	1	6.322	0.158	0.406	272.706	433.347	2.975
2	MD20_GAL_Sam26-ECS_2021.03.24_s2:0002-0768:1	6976.334	181.365	113.366	168	137	1586	0.687	166	1	2.112	0.473	0.905	504.731	701.698	23.922
3	MD20_GAL_Sam26-ECS_2021.03.24_s2:0003-0772:1	6198.932	206.908	197.857	176	144	3519	0.610	177	1	2.292	0.436	0.809	648.286	930.467	17.133
4	MD20_GAL_Sam26-ECS_2021.03.24_s2:0004-0771:1	5428.291	190.315	168.770	160	142	2538	0.686	165	1	2.204	0.454	0.930	473.409	660.212	22.557
5	MD20_GAL_Sam26-ECS_2021.03.24_s2:0005-0771:1	2555.285	249.942	342.038	170	151	3108	0.138	174	1	5.443	0.184	0.332	421.256	659.809	3.143
6	MD20_GAL_Sam26-ECS_2021.03.24_s2:0006-0798:1	3826.168	201.201	150.386	172	145	1982	0.110	174	1	2.847	0.351	0.248	401.211	659.387	3.261
7	MD20_GAL_Sam26-ECS_2021.03.24_s2:0007-0779:1	4799.610	184.375	129.935	165	139	2159	0.686	165	1	2.028	0.493	0.916	554.102	787.418	20.386
8	MD20_GAL_Sam26-ECS_2021.03.24_s2:0008-0767:1	973.442	219.625	150.323	176	165	1196	0.444	184	1	3.625	0.276	0.699	436.020	796.938	3.083
9	MD20_GAL_Sam26-ECS_2021.03.24_s2:0009-0790:1	5448.571	262.682	369.072	189	146	3868	0.518	188	1	3.114	0.321	0.890	762.732	1183.901	14.967
10	MD20_GAL_Sam26-ECS_2021.03.24_s2:0010-0786:1	5211.970	202.987	58.652	199	145	965	0.725	198	1	1.424	0.702	0.895	692.156	1132.024	21.195
11	MD20_GAL_Sam26-ECS_2021.03.24_s2:0011-0780:1	2670.205	193.775	13.548	192	171	356	0.748	192	1	1.623	0.616	0.943	570.306	952.964	12.848
12	MD20_GAL_Sam26-ECS_2021.03.24_s2:0012-0780:1	3603.087	162.216	43.884	160	139	873	0.731	159	1	1.024	0.977	0.906	326.277	509.062	22.113
13	MD20_GAL_Sam26-ECS_2021.03.24_s2:0013-0793:1	4765.810	206.165	227.078	163	142	2741	0.567	163	1	2.856	0.350	0.879	615.415	793.810	24.587
14	MD20_GAL_Sam26-ECS_2021.03.24_s2:0014-0779:1	2095.604	195.226	41.825	192	165	724	0.601	190	1	1.396	0.716	0.855	298.624	360.582	7.984
15	MD20_GAL_Sam26-ECS_2021.03.24_s2:0015-0795:1	5117.330	195.092	101.936	183	143	1657	0.630	182	1	2.106	0.475	0.883	781.670	938.012	17.188
16	MD20_GAL_Sam26-ECS_2021.03.24_s2:0016-0793:1	4941.570	221.358	228.226	178	148	2422	0.615	177	1	2.299	0.435	0.810	548.839	807.387	12.789
17	MD20_GAL_Sam26-ECS_2021.03.24_s2:0017-0790:1	2616.125	239.796	419.002	172	146	5365	0.262	172	1	3.577	0.280	0.524	274.012	442.563	3.755
18	MD20_GAL_Sam26-ECS_2021.03.24_s2:0018-0798:1	7199.414	199.133	233.894	168	139	4260	0.735	173	1	1.788	0.559	0.931	852.283	1291.229	33.138
19	MD20_GAL_Sam26-ECS_2021.03.24_s2:0019-0797:1	4495.409	211.620	181.651	178	157	3630	0.766	185	1	1.910	0.524	0.947	805.440	1160.279	23.388
20	MD20_GAL_Sam26-ECS_2021.03.24_s2:0020-0791:1	3690.967	205.775	258.349	177	150	3687	0.811	176	1	1.512	0.661	0.905	300.830	404.268	20.645
21	MD20_GAL_Sam26-ECS_2021.03.24_s2:0021-0797:1	790.922	187.453	107.152	166	163	989	0.284	169	1	5.143	0.194	0.701	359.905	798.505	2.393
22	MD20_GAL_Sam26-ECS_2021.03.24_s2:0022-0806:1	4042.488	220.694	250.049	184	154	4856	0.666	186	1	2.176	0.459	0.902	810.908	1058.554	19.868
23	MD20_GAL_Sam26-ECS_2021.03.24_s2:0023-0804:1	3643.647	172.397	60.319	166	144	878	0.779	166	1	1.480	0.676	0.925	517.319	739.935	23.874
24	MD20_GAL_Sam26-ECS_2021.03.24_s2:0024-0806:1	3177.206	199.530	212.410	168	146	2571	0.760	165	1	1.360	0.735	0.893	531.249	813.737	23.528
25	MD20_GAL_Sam26-ECS_2021.03.24_s2:0025-0808:1	5529.691	175.823	125.413	158	136	2273	0.706	161	1	1.692	0.591	0.891	411.689	570.444	38.586
26	MD20_GAL_Sam26-ECS_2021.03.24_s2:0026-0808:1	3947.848	202.628	203.908	182	147	3135	0.661	179	1	2.422	0.413	0.880	508.009	991.601	39.986
27	MD20_GAL_Sam26-ECS_2021.03.24_s2:0027-0819:1	6340.893	190.572	148.360	171	143	2345	0.684	172	1	2.064	0.484	0.923	494.003	961.353	50.956
28	MD20_GAL_Sam26-ECS_2021.03.24_s2:0028-0816:1	6888.454	223.181	262.076	166	144	2823	0.738	167	1	1.763	0.567	0.936	369.299	444.436	20.482
29	MD20_GAL_Sam26-ECS_2021.03.24_s2:0029-0812:1	3549.007	178.762	36.681	178	146	936	0.731	177	1	1.660	0.602	0.918	405.082	557.377	28.219
30	MD20_GAL_Sam26-ECS_2021.03.24_s2:0030-0821:1	4691.449	222.524	214.410	198	150	3538	0.644	192	1	2.171	0.461	0.867	663.219	1183.620	40.793
31	MD20_GAL_Sam26-ECS_2021.03.24_s2:0031-0821:1	4826.650	204.548	106.757	180	151	1089	0.815	183	1	1.452	0.689	0.927	843.486	1057.099	50.276
32	MD20_GAL_Sam26-ECS_2021.03.24_s2:0032-0820:1	3467.887	191.717	91.940	179	152	1383	0.835	179	1	1.353	0.739	0.933	752.519	1096.393	49.363
33	MD20_GAL_Sam26-ECS_2021.03.24_s2:0033-0824:1	3089.326	179.376	35.993	176	149	641	0.833	176	1	1.294	0.773	0.922	273.635	409.296	16.554
