 	Label	Area	Mean	StdDev	Mode	Min	Max	Circ.	Median	Ch	AR	Round	Solidity	Mean_boundary	StdDev_boundary	Mean_distance
1	MD19_SEM_Sam4-ECS_2021.03.24_s1:0001-0775:1	6050.212	219.711	171.914	165	145	1978	0.811	169	1	1.152	0.868	0.913	498.209	575.507	19.768
2	MD19_SEM_Sam4-ECS_2021.03.24_s1:0002-0789:1	7544.175	190.176	124.490	167	147	2242	0.694	168	1	1.552	0.644	0.891	404.269	517.891	25.585
3	MD19_SEM_Sam4-ECS_2021.03.24_s1:0003-0780:1	2021.244	245.789	251.612	181	151	1967	0.692	182	1	1.665	0.600	0.864	381.164	487.987	13.990
4	MD19_SEM_Sam4-ECS_2021.03.24_s1:0004-0798:1	9673.579	169.760	97.787	157	142	2169	0.860	158	1	1.220	0.820	0.944	452.064	639.674	25.005
5	MD19_SEM_Sam4-ECS_2021.03.24_s1:0005-0802:1	10376.621	215.400	144.888	180	150	2348	0.461	184	1	3.941	0.254	0.864	546.665	633.252	21.926
6	MD19_SEM_Sam4-ECS_2021.03.24_s1:0006-0808:1	12823.746	187.048	172.623	158	147	3788	0.664	161	1	2.057	0.486	0.928	418.166	545.688	22.347
7	MD19_SEM_Sam4-ECS_2021.03.24_s1:0007-0803:1	6530.173	202.915	130.615	179	151	2107	0.749	179	1	1.989	0.503	0.945	455.341	532.800	37.522
8	MD19_SEM_Sam4-ECS_2021.03.24_s1:0008-0810:1	11863.824	201.828	110.862	180	150	1978	0.606	182	1	2.686	0.372	0.928	563.384	633.797	18.179
9	MD19_SEM_Sam4-ECS_2021.03.24_s1:0009-0807:1	1466.923	234.161	179.156	178	158	1460	0.150	181	1	7.644	0.131	0.493	464.126	617.047	2.267
10	MD19_SEM_Sam4-ECS_2021.03.24_s1:0010-0813:1	6760.014	209.068	152.399	171	157	2085	0.753	175	1	1.335	0.749	0.926	610.374	652.861	54.322
11	MD19_SEM_Sam4-ECS_2021.03.24_s1:0011-0822:1	8605.497	231.540	260.043	171	153	3059	0.582	172	1	2.736	0.366	0.861	604.927	681.551	58.922
12	MD19_SEM_Sam4-ECS_2021.03.24_s1:0012-0826:1	8564.937	183.676	92.197	174	146	1653	0.731	173	1	1.926	0.519	0.932	411.638	565.927	47.528
13	MD19_SEM_Sam4-ECS_2021.03.24_s1:0013-0847:1	10572.661	183.768	170.146	152	139	2307	0.586	154	1	2.285	0.438	0.863	357.086	470.871	24.148
14	MD19_SEM_Sam4-ECS_2021.03.24_s1:0014-0846:1	13776.908	194.600	121.543	177	147	1956	0.639	175	1	2.304	0.434	0.938	571.660	685.103	19.483
15	MD19_SEM_Sam4-ECS_2021.03.24_s1:0015-0859:1	16818.914	203.440	202.993	170	144	4275	0.416	172	1	4.146	0.241	0.839	385.842	499.967	45.170
16	MD19_SEM_Sam4-ECS_2021.03.24_s1:0016-0849:1	9531.619	191.211	142.841	163	149	1717	0.779	162	1	1.274	0.785	0.935	429.023	487.897	61.999
17	MD19_SEM_Sam4-ECS_2021.03.24_s1:0017-0850:1	12681.785	186.890	168.804	158	142	2744	0.624	159	1	1.777	0.563	0.860	343.051	398.602	29.277
18	MD19_SEM_Sam4-ECS_2021.03.24_s1:0018-0846:1	13580.867	193.424	147.991	163	138	1886	0.538	167	1	2.344	0.427	0.873	395.758	518.536	47.152
19	MD19_SEM_Sam4-ECS_2021.03.24_s1:0019-0844:1	2994.686	218.056	212.764	179	151	3382	0.787	180	1	1.423	0.703	0.887	536.611	666.716	58.476
20	MD19_SEM_Sam4-ECS_2021.03.24_s1:0020-0862:1	11329.783	192.041	163.078	163	145	3411	0.532	164	1	3.044	0.328	0.819	401.663	520.517	98.237
21	MD19_SEM_Sam4-ECS_2021.03.24_s1:0021-0853:1	8531.137	207.281	183.441	171	151	3051	0.599	174	1	2.731	0.366	0.896	611.285	689.765	74.135
22	MD19_SEM_Sam4-ECS_2021.03.24_s1:0022-0861:1	8652.817	189.838	105.194	171	148	1860	0.691	173	1	1.793	0.558	0.934	591.758	703.401	91.410
23	MD19_SEM_Sam4-ECS_2021.03.24_s1:0023-0858:1	5610.811	193.237	88.006	176	146	1257	0.697	175	1	2.054	0.487	0.910	339.402	412.541	64.670
24	MD19_SEM_Sam4-ECS_2021.03.24_s1:0024-0882:1	9423.459	180.108	78.313	167	141	1665	0.745	170	1	1.386	0.721	0.903	417.089	502.893	30.007
25	MD19_SEM_Sam4-ECS_2021.03.24_s1:0025-0879:1	7929.496	215.923	189.888	172	145	2743	0.802	173	1	1.431	0.699	0.944	497.068	583.677	92.198
26	MD19_SEM_Sam4-ECS_2021.03.24_s1:0026-0883:1	9044.898	192.226	114.561	164	145	1654	0.766	171	1	1.420	0.704	0.922	513.182	631.550	32.118
27	MD19_SEM_Sam4-ECS_2021.03.24_s1:0027-0877:1	9889.900	195.624	113.894	180	147	2383	0.495	179	1	3.335	0.300	0.911	638.550	711.272	27.562
28	MD19_SEM_Sam4-ECS_2021.03.24_s1:0028-0885:1	10971.502	178.837	120.616	150	134	2004	0.634	154	1	2.097	0.477	0.871	443.936	555.396	42.806
29	MD19_SEM_Sam4-ECS_2021.03.24_s1:0029-0887:1	10619.981	195.463	184.653	163	142	3888	0.773	166	1	1.540	0.649	0.930	397.515	470.573	96.682
30	MD19_SEM_Sam4-ECS_2021.03.24_s1:0030-0878:1	4732.009	197.433	139.612	168	153	2207	0.763	173	1	1.777	0.563	0.947	428.887	470.731	24.547
