 	Label	Area	Mean	StdDev	Mode	Min	Max	Circ.	Median	Ch	AR	Round	Solidity	Mean_boundary	StdDev_boundary	Mean_distance
1	MD08_GAL-ECS_2021.03.24_s2:0001-0455:1	2271.365	169.182	80.357	152	148	1203	0.599	159	1	2.598	0.385	0.865	230.925	258.332	22.286
2	MD08_GAL-ECS_2021.03.24_s2:0002-0461:1	2541.765	177.378	99.710	147	145	902	0.867	154	1	1.271	0.787	0.933	241.296	214.483	13.511
3	MD08_GAL-ECS_2021.03.24_s2:0003-0463:1	1365.523	170.545	81.915	152	145	1082	0.769	155	1	1.332	0.750	0.896	189.195	124.646	30.827
4	MD08_GAL-ECS_2021.03.24_s2:0004-0465:1	1568.323	191.103	135.682	160	148	1169	0.809	161	1	1.280	0.781	0.943	214.456	210.490	16.522
5	MD08_GAL-ECS_2021.03.24_s2:0005-0486:1	4704.969	178.461	95.116	155	137	1053	0.747	157	1	1.760	0.568	0.913	206.825	136.923	36.392
6	MD08_GAL-ECS_2021.03.24_s2:0006-0487:1	3826.168	178.018	35.166	168	140	625	0.872	171	1	1.193	0.838	0.932	309.870	274.828	22.299
7	MD08_GAL-ECS_2021.03.24_s2:0007-0489:1	3582.807	201.923	80.717	165	157	882	0.797	183	1	1.629	0.614	0.911	282.318	237.605	18.904
8	MD08_GAL-ECS_2021.03.24_s2:0008-0494:1	3643.647	186.484	128.892	158	136	1429	0.535	160	1	3.273	0.306	0.845	290.678	287.634	51.245
9	MD08_GAL-ECS_2021.03.24_s2:0009-0497:1	4495.409	178.250	101.565	160	147	1769	0.588	164	1	2.267	0.441	0.822	254.315	229.571	21.002
10	MD08_GAL-ECS_2021.03.24_s2:0010-0490:1	2920.326	195.396	157.588	163	138	1796	0.755	163	1	1.794	0.558	0.932	309.353	327.470	31.736
11	MD08_GAL-ECS_2021.03.24_s2:0011-0495:1	5739.251	159.085	75.411	145	138	1531	0.805	150	1	1.458	0.686	0.942	282.328	259.560	21.545
12	MD08_GAL-ECS_2021.03.24_s2:0012-0511:1	3481.407	178.567	52.141	168	159	792	0.841	169	1	1.637	0.611	0.932	312.576	256.999	40.897
13	MD08_GAL-ECS_2021.03.24_s2:0013-0510:1	3150.166	165.948	26.918	158	150	531	0.872	161	1	1.071	0.934	0.956	214.407	175.205	20.320
14	MD08_GAL-ECS_2021.03.24_s2:0014-0508:1	993.722	179.068	22.347	174	161	423	0.812	176	1	1.927	0.519	0.925	296.937	362.091	17.884
15	MD08_GAL-ECS_2021.03.24_s2:0015-0525:1	7801.056	205.667	173.708	169	160	2398	0.836	176	1	1.482	0.675	0.964	300.287	269.544	30.315
16	MD08_GAL-ECS_2021.03.24_s2:0016-0518:1	4170.928	174.883	63.704	163	155	1087	0.893	166	1	1.293	0.774	0.953	258.039	194.555	50.898
17	MD08_GAL-ECS_2021.03.24_s2:0017-0522:1	3893.768	191.266	130.090	166	156	1844	0.775	169	1	1.647	0.607	0.936	412.034	493.321	35.681
18	MD08_GAL-ECS_2021.03.24_s2:0018-0520:1	3528.727	213.071	127.790	171	155	1257	0.478	175	1	3.791	0.264	0.769	370.610	405.372	39.546
19	MD08_GAL-ECS_2021.03.24_s2:0019-0530:1	7023.654	182.141	93.615	166	158	1626	0.722	168	1	1.919	0.521	0.926	373.147	404.923	61.250
20	MD08_GAL-ECS_2021.03.24_s2:0020-0525:1	4677.929	168.247	59.312	155	151	1108	0.764	158	1	1.245	0.803	0.903	312.044	286.841	41.338
21	MD08_GAL-ECS_2021.03.24_s2:0021-0533:1	3630.127	169.713	13.107	171	156	331	0.698	168	1	1.841	0.543	0.912	314.160	298.526	56.924
22	MD08_GAL-ECS_2021.03.24_s2:0022-0532:1	2210.524	156.453	73.852	139	133	1079	0.789	143	1	1.222	0.819	0.925	238.013	233.952	41.798
23	MD08_GAL-ECS_2021.03.24_s2:0023-0551:1	7990.336	203.836	72.194	197	146	1413	0.613	196	1	2.343	0.427	0.888	291.398	280.030	14.769
24	MD08_GAL-ECS_2021.03.24_s2:0024-0537:1	3880.248	189.120	25.911	182	173	513	0.750	186	1	1.327	0.753	0.903	435.751	520.636	21.913
25	MD08_GAL-ECS_2021.03.24_s2:0025-0538:1	3914.048	188.946	53.679	179	167	930	0.719	181	1	1.999	0.500	0.889	326.175	327.647	71.641
26	MD08_GAL-ECS_2021.03.24_s2:0026-0550:1	5759.532	201.116	69.567	189	173	1059	0.766	188	1	1.590	0.629	0.932	465.226	417.768	60.656
27	MD08_GAL-ECS_2021.03.24_s2:0027-0545:1	3684.207	162.745	46.649	160	133	753	0.842	159	1	1.316	0.760	0.956	246.502	239.106	67.598
28	MD08_GAL-ECS_2021.03.24_s2:0028-0548:1	2379.525	180.386	89.609	166	158	1511	0.883	167	1	1.325	0.754	0.942	307.227	286.727	59.972
29	MD08_GAL-ECS_2021.03.24_s2:0029-0552:1	3927.568	189.272	73.505	176	164	1053	0.743	176	1	1.664	0.601	0.866	325.040	349.977	63.857
30	MD08_GAL-ECS_2021.03.24_s2:0030-0556:1	3332.687	197.844	91.551	176	168	1119	0.750	178	1	1.879	0.532	0.907	444.256	530.733	47.205
31	MD08_GAL-ECS_2021.03.24_s2:0031-0565:1	2893.286	235.692	183.692	183	169	1347	0.559	184	1	2.779	0.360	0.860	395.147	369.734	76.072
32	MD08_GAL-ECS_2021.03.24_s2:0032-0574:1	6192.172	207.438	83.953	191	173	1037	0.739	192	1	1.897	0.527	0.946	366.755	341.539	32.774
33	MD08_GAL-ECS_2021.03.24_s2:0033-0567:1	4704.969	182.312	27.606	176	167	629	0.847	178	1	1.347	0.742	0.944	285.901	258.391	78.487
34	MD08_GAL-ECS_2021.03.24_s2:0034-0570:1	4880.730	191.144	34.941	187	172	758	0.718	187	1	1.162	0.861	0.916	341.772	328.009	23.605
35	MD08_GAL-ECS_2021.03.24_s2:0035-0571:1	3988.408	197.453	59.717	189	151	1441	0.735	191	1	1.860	0.538	0.925	339.941	372.108	80.795
36	MD08_GAL-ECS_2021.03.24_s2:0036-0577:1	2406.565	200.621	30.643	188	180	440	0.547	192	1	2.928	0.342	0.839	430.358	368.889	81.865
37	MD08_GAL-ECS_2021.03.24_s2:0037-0582:1	4569.769	223.552	143.686	182	156	1682	0.406	196	1	3.121	0.320	0.692	337.686	360.150	74.609
38	MD08_GAL-ECS_2021.03.24_s2:0038-0573:1	2845.966	200.302	137.895	171	164	1916	0.795	176	1	1.525	0.656	0.899	384.968	341.610	81.525
39	MD08_GAL-ECS_2021.03.24_s2:0039-0592:1	5739.251	253.720	243.103	189	178	2685	0.571	198	1	2.197	0.455	0.807	438.643	439.659	86.331
40	MD08_GAL-ECS_2021.03.24_s2:0040-0592:1	7023.654	209.249	118.957	184	174	1754	0.734	187	1	1.786	0.560	0.914	516.879	592.879	66.343
41	MD08_GAL-ECS_2021.03.24_s2:0041-0589:1	4366.969	258.132	197.158	200	186	1810	0.666	204	1	1.250	0.800	0.888	436.818	416.373	51.879
42	MD08_GAL-ECS_2021.03.24_s2:0042-0599:1	2947.366	321.394	340.395	184	173	3267	0.594	202	1	1.491	0.671	0.813	473.523	482.905	67.243
43	MD08_GAL-ECS_2021.03.24_s2:0043-0600:1	4941.570	205.936	90.198	189	179	1752	0.717	192	1	1.713	0.584	0.921	475.901	544.057	39.971
44	MD08_GAL-ECS_2021.03.24_s2:0044-0603:1	3643.647	200.957	110.429	180	166	1355	0.501	180	1	2.958	0.338	0.761	282.960	273.242	58.069
45	MD08_GAL-ECS_2021.03.24_s2:0045-0597:1	1487.203	180.750	15.222	167	162	256	0.684	173	1	2.429	0.412	0.905	255.593	191.853	63.314
46	MD08_GAL-ECS_2021.03.24_s2:0046-0606:1	3461.127	215.479	70.977	201	189	1058	0.700	201	1	2.271	0.440	0.938	460.147	426.498	89.670
47	MD08_GAL-ECS_2021.03.24_s2:0047-0606:1	3488.167	211.047	47.408	197	187	704	0.753	200	1	1.598	0.626	0.921	494.217	502.373	17.461
48	MD08_GAL-ECS_2021.03.24_s2:0048-0614:1	2900.046	211.911	52.581	203	190	823	0.576	203	1	2.738	0.365	0.842	337.092	338.185	14.238
49	MD08_GAL-ECS_2021.03.24_s2:0049-0615:1	3386.767	284.168	303.790	205	191	3151	0.681	207	1	1.951	0.513	0.868	311.746	262.009	23.782
50	MD08_GAL-ECS_2021.03.24_s2:0050-0623:1	5887.972	239.410	170.343	200	166	2907	0.815	209	1	1.599	0.626	0.951	405.457	381.810	12.056
51	MD08_GAL-ECS_2021.03.24_s2:0051-0625:1	4360.209	286.025	218.410	258	201	2278	0.638	246	1	2.034	0.492	0.874	387.303	434.695	39.600
