 	Label	Area	Mean	StdDev	Mode	Min	Max	Circ.	Median	Ch	AR	Round	Solidity	Mean_boundary	StdDev_boundary	Mean_distance
1	MD18_GAL_Sam38-ECS_2021.03.24_s1:0001-0444:1	3102.846	216.292	78.071	197	173	923	0.647	199	1	2.353	0.425	0.905	319.042	227.056	12.706
2	MD18_GAL_Sam38-ECS_2021.03.24_s1:0002-0446:1	1473.683	235.174	72.855	211	186	692	0.701	212	1	2.169	0.461	0.892	383.264	349.733	13.440
3	MD18_GAL_Sam38-ECS_2021.03.24_s1:0003-0459:1	3339.447	211.209	58.037	194	169	610	0.712	196	1	2.275	0.440	0.897	336.285	218.482	24.397
4	MD18_GAL_Sam38-ECS_2021.03.24_s1:0004-0457:1	3474.647	216.405	71.890	199	175	1072	0.790	201	1	1.612	0.620	0.921	359.053	259.866	24.722
5	MD18_GAL_Sam38-ECS_2021.03.24_s1:0005-0463:1	2217.284	216.704	46.571	204	174	607	0.610	205	1	1.830	0.546	0.831	345.578	260.581	20.793
6	MD18_GAL_Sam38-ECS_2021.03.24_s1:0006-0463:1	3393.527	226.980	80.874	209	179	1209	0.724	208	1	1.740	0.575	0.918	397.471	283.617	14.442
7	MD18_GAL_Sam38-ECS_2021.03.24_s1:0007-0473:1	3359.727	197.481	78.562	174	164	1364	0.666	181	1	2.509	0.399	0.880	268.630	151.718	18.690
8	MD18_GAL_Sam38-ECS_2021.03.24_s1:0008-0479:1	1041.042	196.091	76.420	174	157	751	0.259	178	1	5.980	0.167	0.615	236.865	146.941	2.481
9	MD18_GAL_Sam38-ECS_2021.03.24_s1:0009-0475:1	2670.205	198.527	61.633	192	166	1044	0.720	187	1	1.580	0.633	0.894	284.885	188.130	29.038
10	MD18_GAL_Sam38-ECS_2021.03.24_s1:0010-0478:1	2359.245	212.275	53.422	198	157	548	0.686	199	1	1.878	0.533	0.904	318.967	248.846	18.862
11	MD18_GAL_Sam38-ECS_2021.03.24_s1:0011-0480:1	3454.367	212.575	61.174	191	173	856	0.779	195	1	1.643	0.609	0.943	323.167	205.099	41.196
12	MD18_GAL_Sam38-ECS_2021.03.24_s1:0012-0493:1	3880.248	186.444	56.614	166	154	779	0.812	173	1	1.259	0.794	0.933	253.243	139.045	15.976
13	MD18_GAL_Sam38-ECS_2021.03.24_s1:0013-0498:1	3535.487	197.218	59.198	182	162	783	0.806	185	1	1.378	0.726	0.903	294.912	206.425	50.786
14	MD18_GAL_Sam38-ECS_2021.03.24_s1:0014-0537:1	4015.448	241.874	132.285	215	171	1763	0.108	213	1	7.769	0.129	0.398	309.589	249.994	3.380
15	MD18_GAL_Sam38-ECS_2021.03.24_s1:0015-0502:1	4299.369	204.046	64.853	187	163	950	0.802	191	1	1.552	0.644	0.947	333.444	221.044	22.030
16	MD18_GAL_Sam38-ECS_2021.03.24_s1:0016-0505:1	2224.044	188.824	58.067	171	159	720	0.768	175	1	1.764	0.567	0.900	264.907	184.031	42.954
17	MD18_GAL_Sam38-ECS_2021.03.24_s1:0017-0520:1	4218.248	188.194	58.634	176	157	966	0.783	179	1	1.521	0.658	0.920	234.424	142.981	20.256
18	MD18_GAL_Sam38-ECS_2021.03.24_s1:0018-0519:1	3197.486	210.772	24.442	208	175	524	0.729	209	1	1.992	0.502	0.904	335.646	232.497	22.928
19	MD18_GAL_Sam38-ECS_2021.03.24_s1:0019-0526:1	3576.047	217.788	57.179	196	165	586	0.713	200	1	2.101	0.476	0.892	301.671	206.966	40.629
20	MD18_GAL_Sam38-ECS_2021.03.24_s1:0020-0538:1	2298.405	236.574	141.541	182	155	1117	0.180	182	1	2.470	0.405	0.407	232.055	168.006	2.879
21	MD18_GAL_Sam38-ECS_2021.03.24_s1:0021-0524:1	1352.003	192.845	8.046	192	180	275	0.668	192	1	1.937	0.516	0.877	312.205	301.416	4.875
